review_id,user_id,movie_id,rating,review_date,device_type,is_verified_watch,helpful_votes,total_votes,review_text,sentiment,sentiment_score
13749,8886,289,5,2025-04-14,Tablet,1,4.0,6.0,This movie exceeded my expectations.,positive,0.863
13750,7144,320,2,2024-12-02,Tablet,0,1.0,6.0,Slow paced and boring.,negative,0.205
13751,8503,229,1,2025-02-09,Tablet,1,1.0,4.0,Terrible script and direction.,negative,0.337
13752,9026,149,3,2024-12-28,Tablet,1,3.0,8.0,It was okay. Nothing special.,neutral,0.502
13753,7834,195,5,2025-04-30,Mobile,1,4.0,10.0,,positive,0.844
13754,9501,151,2,2025-03-29,Tablet,1,3.0,4.0,Slow paced and boring.,negative,0.176
13755,3764,363,5,2025-07-05,Smart TV,1,5.0,7.0,Absolutely loved this movie. Great acting and storyline.,positive,0.775
13756,4914,846,2,2024-11-28,Laptop,1,6.0,6.0,"Boring storyline, couldn't finish watching.",negative,0.314
13757,9619,618,4,2025-01-29,Tablet,0,,,Absolutely loved this movie. Great acting and storyline.,positive,0.776
13758,4650,731,4,2025-01-06,Smart TV,1,3.0,3.0,Amazing show! Couldn't stop watching.,positive,0.908
13759,1530,560,3,2024-05-17,Tablet,1,1.0,5.0,Watchable but predictable.,neutral,
13760,9116,962,5,2025-11-27,Smart TV,1,2.0,4.0,Incredible story telling. Kept me engaged throughout.,positive,0.82
13761,9855,424,5,2025-02-24,Mobile,1,0.0,3.0,This series is a masterpiece!,positive,0.762
13762,2570,129,5,2025-08-15,Smart TV,1,1.0,4.0,Brilliant performance by the cast. Must watch!,positive,0.841
13763,6414,108,2,2024-04-04,Smart TV,1,1.0,6.0,Disappointing. Expected much more.,negative,0.153
13764,8067,376,5,2025-09-29,Smart TV,0,3.0,9.0,One of the best series I've ever watched. Highly recommend!,positive,
13765,1666,146,5,2025-12-29,Mobile,1,3.0,5.0,Absolutely loved this movie. Great acting and storyline.,positive,0.687
13766,6057,870,5,2025-12-29,Laptop,1,,,Fantastic cinematography and plot twists.,positive,0.773
13767,5981,565,4,2024-03-23,Mobile,1,1.0,9.0,This movie exceeded my expectations.,positive,0.738
13768,2195,884,3,2024-09-09,Tablet,1,4.0,5.0,Has its moments but overall average.,neutral,0.466
13769,6777,692,3,2025-04-05,Mobile,1,3.0,5.0,Not bad but not great either.,neutral,0.542
13770,6970,262,2,2025-05-29,Smart TV,1,3.0,9.0,Confusing plot. Hard to follow.,negative,0.309
13771,1849,419,4,2025-02-24,Mobile,1,4.0,4.0,One of the best series I've ever watched. Highly recommend!,positive,0.815
13772,6577,569,5,2025-01-02,Tablet,0,2.0,5.0,This series is a masterpiece!,positive,0.899
13773,2938,509,3,2024-08-20,Smart TV,0,5.0,6.0,It was okay. Nothing special.,neutral,0.402
13774,3532,122,2,2024-07-14,Smart TV,0,2.0,5.0,Not worth the time. Very predictable.,negative,0.144
13775,7583,404,3,2024-05-31,Mobile,0,2.0,9.0,Has its moments but overall average.,neutral,
13776,871,596,5,2025-01-04,Tablet,1,5.0,8.0,Amazing show! Couldn't stop watching.,positive,0.939
13777,7248,115,5,2024-03-01,Mobile,0,5.0,5.0,,positive,0.686
13778,8081,258,4,2024-09-24,Mobile,1,3.0,9.0,Incredible story telling. Kept me engaged throughout.,positive,0.903
13779,8259,455,5,2024-11-24,Laptop,1,2.0,8.0,Outstanding direction and screenplay.,positive,0.953
13780,6339,573,2,2024-09-02,Laptop,1,1.0,6.0,Disappointing. Expected much more.,negative,0.089
13781,2472,29,3,2024-09-03,Mobile,1,1.0,3.0,Okay for a one-time watch.,neutral,0.538
13782,895,180,2,2024-12-03,Laptop,1,,,Slow paced and boring.,negative,
13783,3564,924,4,2025-08-09,Laptop,1,,,Amazing show! Couldn't stop watching.,positive,
13784,8956,52,5,2024-08-30,Mobile,1,5.0,7.0,Amazing show! Couldn't stop watching.,positive,0.868
13785,9686,631,4,2025-08-29,Tablet,1,2.0,2.0,Perfect blend of drama and action.,positive,0.82
13786,3703,496,4,2024-01-25,Smart TV,1,5.0,5.0,Amazing show! Couldn't stop watching.,positive,0.706
13787,3955,480,4,2024-05-14,Tablet,1,6.0,6.0,This series is a masterpiece!,positive,0.979
13788,6241,605,4,2024-10-29,Tablet,1,1.0,6.0,Absolutely loved this movie. Great acting and storyline.,positive,0.99
13789,8265,380,4,2025-03-10,Tablet,1,3.0,4.0,Incredible story telling. Kept me engaged throughout.,positive,0.601
13790,9744,865,5,2025-12-25,Smart TV,1,2.0,4.0,Fantastic cinematography and plot twists.,positive,0.957
13791,5385,452,5,2025-01-07,Mobile,1,3.0,3.0,Outstanding direction and screenplay.,positive,0.912
13792,5982,237,5,2025-06-02,Tablet,1,3.0,3.0,One of the best series I've ever watched. Highly recommend!,positive,0.979
13793,7049,291,4,2025-05-21,Mobile,0,,,Brilliant performance by the cast. Must watch!,positive,0.86
13794,3918,590,2,2025-05-15,Smart TV,1,3.0,4.0,Not worth the time. Very predictable.,negative,0.031
13795,3266,307,4,2024-10-28,Mobile,1,2.0,7.0,Absolutely loved this movie. Great acting and storyline.,positive,0.932
13796,2516,958,3,2024-11-12,Tablet,1,3.0,4.0,Mixed feelings about this one.,neutral,0.491
13797,198,872,3,2024-09-09,Laptop,0,1.0,8.0,Could have been better.,neutral,0.531
13798,7423,624,3,2025-10-02,Smart TV,1,4.0,6.0,Watchable but predictable.,neutral,0.567
13799,1838,122,4,2025-02-21,Tablet,0,4.0,5.0,This series is a masterpiece!,positive,0.926
13800,8474,457,2,2025-12-04,Mobile,1,1.0,2.0,Slow paced and boring.,negative,0.277
13801,8220,342,4,2024-12-24,Laptop,1,4.0,5.0,Perfect blend of drama and action.,positive,0.856
13802,1039,38,4,2024-06-06,Mobile,1,4.0,5.0,This movie exceeded my expectations.,positive,0.731
13803,6329,505,3,2024-11-09,Smart TV,0,3.0,3.0,Has its moments but overall average.,neutral,0.419
13804,7286,789,4,2024-12-21,Laptop,1,2.0,5.0,This series is a masterpiece!,positive,0.719
13805,2021,257,4,2024-05-16,Smart TV,1,1.0,9.0,This movie exceeded my expectations.,positive,0.7
13806,1844,971,5,2024-10-03,Laptop,1,3.0,3.0,Perfect blend of drama and action.,positive,0.728
13807,3591,153,2,2024-10-27,Mobile,1,5.0,10.0,Poor acting and weak plot.,negative,0.346
13808,5955,961,4,2024-04-17,Tablet,1,1.0,3.0,Outstanding direction and screenplay.,positive,0.795
13809,2597,751,3,2024-12-12,Laptop,1,0.0,0.0,Average movie. Some good moments.,neutral,0.591
13810,6595,343,2,2025-02-02,Mobile,0,4.0,8.0,Slow paced and boring.,negative,0.026
13811,2482,529,5,2024-03-31,Laptop,0,1.0,4.0,This movie exceeded my expectations.,positive,0.756
13812,8763,909,1,2025-08-26,Smart TV,1,2.0,5.0,Confusing plot. Hard to follow.,negative,0.055
13813,4015,299,3,2024-04-27,Laptop,1,5.0,5.0,Decent watch but forgettable.,neutral,0.461
13814,9094,698,1,2024-09-21,Smart TV,0,,,Confusing plot. Hard to follow.,negative,0.263
13815,1406,440,4,2025-07-22,Smart TV,1,2.0,3.0,Amazing show! Couldn't stop watching.,positive,0.971
13816,542,804,5,2025-04-08,Tablet,1,,,Brilliant performance by the cast. Must watch!,positive,0.808
13817,9872,123,4,2025-07-02,Smart TV,0,2.0,4.0,Absolutely loved this movie. Great acting and storyline.,positive,0.763
13818,5032,23,4,2025-09-16,Mobile,1,3.0,3.0,Perfect blend of drama and action.,positive,0.717
13819,1785,222,5,2024-09-18,Smart TV,1,3.0,7.0,Perfect blend of drama and action.,positive,0.929
13820,1664,285,4,2024-10-06,Mobile,1,3.0,7.0,This movie exceeded my expectations.,positive,0.976
13821,4231,697,4,2025-03-20,Smart TV,1,1.0,6.0,Absolutely loved this movie. Great acting and storyline.,positive,0.848
13822,3996,73,3,2025-12-10,Smart TV,1,5.0,5.0,It was okay. Nothing special.,neutral,0.462
13823,3718,413,5,2024-08-28,Mobile,1,4.0,4.0,Brilliant performance by the cast. Must watch!,positive,0.656
13824,7215,675,5,2024-07-22,Tablet,1,,,One of the best series I've ever watched. Highly recommend!,positive,0.746
13825,1030,835,4,2025-09-20,Laptop,1,5.0,6.0,,positive,0.985
13826,1872,235,1,2025-07-27,Smart TV,0,2.0,4.0,Overhyped. Didn't live up to expectations.,negative,0.035
13827,3011,499,4,2025-11-14,Smart TV,1,5.0,6.0,Amazing show! Couldn't stop watching.,positive,0.97
13828,8657,661,5,2025-11-25,Laptop,1,5.0,8.0,Outstanding direction and screenplay.,positive,0.685
13829,5769,744,5,2025-09-22,Tablet,0,5.0,5.0,This series is a masterpiece!,positive,0.674
13830,7379,353,4,2024-03-12,Smart TV,1,1.0,7.0,Incredible story telling. Kept me engaged throughout.,positive,0.971
13831,693,94,1,2025-07-02,Laptop,1,8.0,9.0,Overhyped. Didn't live up to expectations.,negative,0.159
13832,5086,433,5,2025-03-20,Laptop,1,0.0,7.0,Perfect blend of drama and action.,positive,0.683
13833,5645,512,3,2025-05-17,Tablet,1,,,Not bad but not great either.,neutral,0.551
13834,9938,222,3,2024-06-22,Laptop,1,3.0,4.0,Could have been better.,neutral,0.515
13835,2396,110,2,2024-06-01,Tablet,1,6.0,6.0,Overhyped. Didn't live up to expectations.,negative,0.103
13836,287,811,5,2025-09-04,Smart TV,1,4.0,5.0,Perfect blend of drama and action.,positive,0.831
13837,6088,512,5,2024-10-29,Tablet,1,2.0,7.0,Outstanding direction and screenplay.,positive,0.682
13838,6954,466,4,2025-05-18,Laptop,1,3.0,4.0,This movie exceeded my expectations.,positive,0.791
13839,2132,588,4,2024-01-30,Laptop,1,2.0,6.0,Amazing show! Couldn't stop watching.,positive,0.949
13840,8863,294,3,2024-01-17,Mobile,1,4.0,4.0,It was okay. Nothing special.,neutral,0.562
13841,3677,995,4,2025-02-21,Laptop,1,1.0,5.0,Amazing show! Couldn't stop watching.,positive,0.608
13842,6808,385,2,2024-06-26,Mobile,1,4.0,6.0,Not worth the time. Very predictable.,negative,0.24
13843,227,21,5,2024-11-04,Smart TV,1,2.0,4.0,Perfect blend of drama and action.,positive,0.789
13844,3793,325,3,2024-04-29,Laptop,1,3.0,7.0,Has its moments but overall average.,neutral,0.509
13845,5395,708,5,2025-07-05,Laptop,1,2.0,8.0,Fantastic cinematography and plot twists.,positive,0.923
13846,5377,387,2,2025-09-19,Laptop,0,4.0,4.0,Poor acting and weak plot.,negative,0.006
13847,6432,132,5,2024-10-26,Laptop,1,3.0,7.0,This series is a masterpiece!,positive,0.716
13848,328,251,4,2024-11-22,Mobile,1,,,Fantastic cinematography and plot twists.,positive,0.601
13849,2334,408,3,2024-05-20,Smart TV,1,5.0,5.0,Okay for a one-time watch.,neutral,0.537
13850,3390,219,2,2024-05-18,Laptop,1,2.0,9.0,Not my cup of tea. Too violent.,negative,0.032
13851,9682,33,3,2025-06-13,Tablet,1,0.0,3.0,Watchable but predictable.,neutral,0.512
13852,7460,749,4,2024-10-22,Tablet,1,,,Perfect blend of drama and action.,positive,0.848
13853,3075,157,2,2024-05-05,Laptop,1,4.0,5.0,Confusing plot. Hard to follow.,negative,0.104
13854,3447,172,3,2024-05-27,Tablet,1,4.0,5.0,It was okay. Nothing special.,neutral,0.542
13855,6421,803,1,2024-05-09,Tablet,1,4.0,5.0,Confusing plot. Hard to follow.,negative,0.0
13856,5880,410,5,2025-11-01,Smart TV,1,0.0,4.0,Perfect blend of drama and action.,positive,0.929
13857,6472,562,5,2024-04-19,Mobile,1,2.0,3.0,Fantastic cinematography and plot twists.,positive,0.806
13858,9331,836,5,2025-07-23,Smart TV,1,4.0,6.0,,positive,0.741
13859,9088,635,3,2025-02-21,Tablet,1,3.0,6.0,Decent watch but forgettable.,neutral,
13860,2865,92,4,2025-09-19,Mobile,0,1.0,6.0,Incredible story telling. Kept me engaged throughout.,positive,0.628
13861,1396,424,3,2024-01-23,Mobile,0,,,It's fine for background watching.,neutral,0.5
13862,7909,659,3,2024-01-01,Tablet,1,4.0,5.0,Not bad but not great either.,neutral,0.541
13863,1446,78,5,2025-12-11,Laptop,1,4.0,4.0,This series is a masterpiece!,positive,0.969
13864,8295,731,4,2025-07-06,Laptop,1,3.0,3.0,Incredible story telling. Kept me engaged throughout.,positive,0.71
13865,7954,262,5,2024-07-05,Smart TV,1,3.0,4.0,Incredible story telling. Kept me engaged throughout.,positive,0.934
13866,8877,431,5,2025-04-13,Smart TV,1,3.0,7.0,This movie exceeded my expectations.,positive,0.834
13867,9448,357,4,2024-01-18,Mobile,1,6.0,7.0,Incredible story telling. Kept me engaged throughout.,positive,0.667
13868,3482,971,4,2024-12-23,Mobile,0,7.0,7.0,Amazing show! Couldn't stop watching.,positive,0.881
13869,3742,339,3,2025-03-17,Laptop,1,,,Not bad but not great either.,neutral,0.536
13870,8189,158,4,2024-03-15,Laptop,0,1.0,2.0,Brilliant performance by the cast. Must watch!,positive,0.845
13871,9737,171,4,2024-09-23,Mobile,0,1.0,5.0,Incredible story telling. Kept me engaged throughout.,positive,
13872,2698,710,4,2025-08-25,Mobile,1,4.0,4.0,Brilliant performance by the cast. Must watch!,positive,0.89
13873,640,877,5,2025-05-10,Smart TV,1,2.0,3.0,Perfect blend of drama and action.,positive,0.696
13874,5142,375,3,2024-02-09,Smart TV,1,5.0,7.0,Not bad but not great either.,neutral,0.573
13875,9432,839,3,2024-10-20,Mobile,0,,,Has its moments but overall average.,neutral,0.411
13876,7460,872,3,2024-07-01,Laptop,1,3.0,4.0,Average movie. Some good moments.,neutral,0.449
13877,2111,86,2,2024-08-08,Tablet,0,3.0,3.0,Confusing plot. Hard to follow.,negative,0.127
13878,1413,76,3,2025-07-13,Smart TV,1,,,Decent watch but forgettable.,neutral,0.446
13879,8758,360,5,2025-12-12,Smart TV,1,0.0,2.0,One of the best series I've ever watched. Highly recommend!,positive,0.884
13880,5957,38,4,2024-03-30,Laptop,1,0.0,1.0,,positive,0.854
13881,9113,962,3,2024-11-12,Mobile,1,,,Okay for a one-time watch.,neutral,0.471
13882,7653,285,2,2024-09-20,Tablet,1,4.0,7.0,Disappointing. Expected much more.,negative,0.041
13883,5888,962,5,2024-01-03,Mobile,1,9.0,9.0,,positive,0.646
13884,5975,64,5,2024-03-25,Tablet,1,2.0,9.0,Fantastic cinematography and plot twists.,positive,0.969
13885,4609,913,5,2024-04-20,Smart TV,1,,,Outstanding direction and screenplay.,positive,0.922
13886,4904,102,4,2024-04-24,Tablet,1,5.0,12.0,Perfect blend of drama and action.,positive,0.664
13887,6085,859,4,2024-02-15,Laptop,1,,,This movie exceeded my expectations.,positive,0.763
13888,1063,768,5,2024-02-20,Tablet,0,1.0,3.0,This series is a masterpiece!,positive,0.664
13889,2319,16,4,2024-03-08,Tablet,1,4.0,5.0,Amazing show! Couldn't stop watching.,positive,0.658
13890,2959,353,3,2025-05-20,Smart TV,0,,,It's fine for background watching.,neutral,0.421
13891,9280,699,5,2024-12-28,Smart TV,1,2.0,3.0,Incredible story telling. Kept me engaged throughout.,positive,0.896
13892,1727,988,5,2024-05-16,Smart TV,1,4.0,6.0,Outstanding direction and screenplay.,positive,0.701
13893,8862,246,4,2024-11-26,Mobile,1,2.0,5.0,This movie exceeded my expectations.,positive,0.678
13894,887,108,4,2024-08-08,Mobile,1,2.0,6.0,Perfect blend of drama and action.,positive,
13895,4737,410,5,2025-07-10,Smart TV,1,3.0,3.0,This movie exceeded my expectations.,positive,0.642
13896,2664,299,4,2025-05-01,Laptop,0,1.0,7.0,Brilliant performance by the cast. Must watch!,positive,0.6
13897,9284,7,3,2024-06-09,Tablet,1,2.0,3.0,Watchable but predictable.,neutral,0.544
13898,1227,762,3,2025-03-08,Laptop,1,2.0,6.0,Watchable but predictable.,neutral,0.469
13899,2816,408,3,2024-08-04,Smart TV,1,,,Could have been better.,neutral,0.53
13900,4273,557,4,2025-01-02,Smart TV,1,1.0,8.0,This series is a masterpiece!,positive,0.894
13901,44,300,4,2024-02-18,Laptop,1,6.0,6.0,This series is a masterpiece!,positive,0.944
13902,8081,609,4,2025-01-08,Tablet,1,1.0,5.0,This movie exceeded my expectations.,positive,
13903,9865,640,4,2025-01-23,Laptop,0,0.0,6.0,This movie exceeded my expectations.,positive,
13904,5186,509,2,2024-04-07,Mobile,1,7.0,7.0,Not worth the time. Very predictable.,negative,0.169
13905,3494,941,5,2024-11-30,Mobile,0,4.0,7.0,This series is a masterpiece!,positive,0.751
13906,52,230,3,2024-12-04,Smart TV,1,1.0,4.0,Mixed feelings about this one.,neutral,0.579
13907,2760,258,5,2024-03-25,Smart TV,1,3.0,4.0,Amazing show! Couldn't stop watching.,positive,0.86
13908,7135,87,2,2024-03-21,Tablet,1,4.0,9.0,Slow paced and boring.,negative,0.175
13909,2573,746,5,2025-10-30,Tablet,1,0.0,3.0,Perfect blend of drama and action.,positive,0.84
13910,8326,934,4,2024-07-05,Tablet,0,1.0,4.0,,positive,0.645
13911,7500,535,4,2025-09-19,Smart TV,1,1.0,5.0,Fantastic cinematography and plot twists.,positive,0.611
13912,7389,88,5,2025-10-04,Laptop,0,2.0,12.0,Perfect blend of drama and action.,positive,0.612
13913,7291,589,3,2024-07-19,Tablet,1,,,Mixed feelings about this one.,neutral,0.519
13914,7863,665,3,2025-04-05,Laptop,1,2.0,6.0,,neutral,0.469
13915,8751,507,5,2024-11-04,Laptop,1,1.0,4.0,Brilliant performance by the cast. Must watch!,positive,0.889
13916,3436,53,5,2024-07-07,Mobile,0,3.0,4.0,Incredible story telling. Kept me engaged throughout.,positive,0.679
13917,3686,434,3,2025-02-18,Tablet,1,2.0,5.0,Could have been better.,neutral,0.531
13918,2824,405,2,2025-08-01,Tablet,1,2.0,7.0,"Boring storyline, couldn't finish watching.",negative,0.362
13919,9441,8,2,2025-10-27,Tablet,0,3.0,3.0,Disappointing. Expected much more.,negative,
13920,5277,988,5,2025-07-11,Smart TV,1,3.0,7.0,Amazing show! Couldn't stop watching.,positive,0.79
13921,8808,865,1,2025-09-26,Laptop,1,,,Not worth the time. Very predictable.,negative,0.238
13922,8371,918,3,2025-04-22,Laptop,1,3.0,5.0,Decent watch but forgettable.,neutral,0.452
13923,9902,986,4,2024-02-09,Mobile,1,2.0,7.0,Outstanding direction and screenplay.,positive,0.973
13924,7354,683,3,2025-11-19,Smart TV,1,2.0,6.0,It was okay. Nothing special.,neutral,0.576
13925,9528,705,5,2025-08-12,Smart TV,1,3.0,3.0,Amazing show! Couldn't stop watching.,positive,0.976
13926,510,879,3,2024-07-22,Smart TV,1,,,Average movie. Some good moments.,neutral,0.439
13927,3774,870,5,2025-02-13,Mobile,1,5.0,5.0,Incredible story telling. Kept me engaged throughout.,positive,0.991
13928,5266,787,5,2025-11-13,Tablet,1,1.0,8.0,Incredible story telling. Kept me engaged throughout.,positive,0.645
13929,4174,349,3,2025-06-07,Laptop,1,4.0,9.0,It's fine for background watching.,neutral,0.581
13930,2841,495,4,2024-07-30,Smart TV,1,,,Amazing show! Couldn't stop watching.,positive,
13931,9051,822,4,2025-11-14,Mobile,1,4.0,4.0,Amazing show! Couldn't stop watching.,positive,0.953
13932,5723,476,3,2025-02-17,Smart TV,1,2.0,6.0,Has its moments but overall average.,neutral,0.518
13933,9362,303,4,2025-02-05,Laptop,1,4.0,4.0,Fantastic cinematography and plot twists.,positive,0.933
13934,5731,523,5,2025-11-20,Smart TV,1,2.0,7.0,Amazing show! Couldn't stop watching.,positive,0.65
13935,8189,424,5,2025-07-05,Smart TV,1,4.0,5.0,Fantastic cinematography and plot twists.,positive,0.628
13936,5944,524,4,2025-02-26,Mobile,1,1.0,6.0,Perfect blend of drama and action.,positive,0.807
13937,2748,17,2,2025-07-19,Mobile,1,1.0,5.0,Slow paced and boring.,negative,0.206
13938,4246,726,2,2025-07-30,Mobile,1,0.0,7.0,Terrible script and direction.,negative,0.015
13939,5965,371,4,2024-07-27,Smart TV,1,4.0,5.0,Absolutely loved this movie. Great acting and storyline.,positive,0.796
13940,4974,267,3,2025-09-03,Laptop,0,3.0,9.0,Okay for a one-time watch.,neutral,0.599
13941,8740,239,3,2025-07-30,Mobile,1,4.0,7.0,It was okay. Nothing special.,neutral,0.569
13942,8662,295,5,2025-07-03,Tablet,1,,,Absolutely loved this movie. Great acting and storyline.,positive,0.883
13943,5793,616,1,2024-12-04,Smart TV,1,6.0,6.0,Poor acting and weak plot.,negative,0.394
13944,3959,425,4,2024-01-19,Smart TV,1,3.0,3.0,Fantastic cinematography and plot twists.,positive,0.906
13945,8450,560,4,2024-05-16,Mobile,1,1.0,6.0,Incredible story telling. Kept me engaged throughout.,positive,0.771
13946,8485,734,5,2024-09-20,Laptop,1,3.0,8.0,Amazing show! Couldn't stop watching.,positive,0.804
13947,9431,12,4,2025-01-23,Laptop,1,3.0,4.0,Amazing show! Couldn't stop watching.,positive,0.921
13948,1034,333,3,2025-10-28,Mobile,1,4.0,4.0,Watchable but predictable.,neutral,0.406
13949,285,560,5,2025-11-19,Tablet,1,4.0,4.0,Perfect blend of drama and action.,positive,0.616
13950,9289,724,4,2024-03-23,Tablet,1,1.0,4.0,This series is a masterpiece!,positive,0.641
13951,6372,190,4,2024-12-21,Tablet,1,,,,positive,0.722
13952,9614,650,4,2024-05-24,Tablet,1,2.0,2.0,Outstanding direction and screenplay.,positive,0.765
