age,gender,country,state_province,subscription_plan,monthly_spend,primary_device,household_size,churned,monthly_spend_log,household_size_missing,start_year,start_month,start_day,start_weekday
53.0,Female,USA,Tennessee,Basic,20.136172344689378,Tablet,4.0,0,3.0509859018293035,0,2023,1,11,2
32.0,Female,Canada,Nova Scotia,Basic,32.69,Desktop,1.0,0,3.5172010574184616,0,2025,4,11,4
27.0,Female,Canada,Ontario,Basic,20.136172344689378,Tablet,2.0,0,3.0509859018293035,0,2024,7,4,3
21.0,Female,USA,California,Premium+,4.7,Smart TV,1.0,0,1.7404661748405046,0,2023,10,29,6
22.0,Male,Canada,Prince Edward Island,Standard,12.66,Smart TV,0.0,0,2.614471854142644,1,2023,2,6,0
45.0,Other,Canada,Nova Scotia,Standard,8.35,Tablet,0.0,0,2.2353763433005955,1,2025,2,15,5
36.0,Male,USA,Pennsylvania,Standard,30.83,Laptop,0.0,0,3.4604092412940015,1,2024,10,8,1
24.0,Male,USA,Virginia,Basic,33.53,Smart TV,4.0,0,3.541828511401901,0,2023,3,13,0
28.0,Female,Canada,Saskatchewan,Premium+,19.675352862849536,Gaming Console,5.0,0,3.0289423078910556,0,2023,2,15,2
41.0,Female,USA,Massachusetts,Premium,20.07,Mobile,7.0,0,3.0478502278160975,0,2024,11,14,3
22.0,Male,Canada,Newfoundland and Labrador,Premium,18.5,Laptop,2.0,0,2.970414465569701,0,2023,11,3,4
39.0,Male,USA,Washington,Standard,40.59,Mobile,2.0,0,3.7278597537548204,0,2024,9,3,1
46.0,Female,USA,New Jersey,Premium,11.71,Mobile,7.0,0,2.542389085201363,0,2025,3,11,1
55.0,Male,USA,Massachusetts,Premium,10.31,Gaming Console,2.0,0,2.425687290128029,0,2024,5,1,2
28.0,Male,USA,Massachusetts,Basic,2.77,Gaming Console,4.0,0,1.3270750014599193,0,2022,11,17,3
43.0,Female,USA,New York,Standard,71.24,Tablet,1.0,1,4.27999390910873,0,2023,9,12,1
24.0,Female,USA,Washington,Standard,3.32,Laptop,2.0,0,1.463255402256019,0,2024,10,12,5
28.0,Female,USA,Michigan,Standard,22.854736059479553,Mobile,2.0,0,3.1719827745379456,0,2022,8,28,6
35.0,Male,USA,Massachusetts,Basic,9.16,Gaming Console,1.0,0,2.318458442150336,0,2025,4,26,5
52.0,Male,USA,Virginia,Standard,10.18,Gaming Console,2.0,0,2.414126467726953,0,2022,8,19,4
25.0,Male,USA,Washington,Premium,12.74,Tablet,3.0,0,2.620311286794203,0,2023,2,22,2
19.0,Female,Canada,New Brunswick,Standard,4.06,Laptop,4.0,0,1.6213664832993742,0,2024,12,10,1
12.0,Female,USA,Georgia,Basic,32.51,Gaming Console,0.0,0,3.511843901749219,1,2024,5,24,4
39.0,Other,Canada,New Brunswick,Standard,22.854736059479553,Gaming Console,3.0,0,3.1719827745379456,0,2025,2,27,3
37.0,Female,Canada,Quebec,Standard,19.69,Gaming Console,2.0,0,3.029650491757452,0,2024,7,29,0
38.0,Female,Canada,Ontario,Standard,16.07,Mobile,4.0,0,2.837322536806349,0,2022,9,6,1
38.0,Female,USA,North Carolina,Premium,4.81,Smart TV,0.0,0,1.7595805708638197,1,2024,8,14,2
28.0,Male,USA,Missouri,Premium+,19.675352862849536,Tablet,0.0,0,3.0289423078910556,1,2024,2,13,1
40.0,Male,USA,Texas,Standard,18.74,Desktop,0.0,0,2.9826470340053355,1,2024,2,17,5
50.0,Male,Canada,New Brunswick,Premium,14.15,Smart TV,1.0,1,2.7180005319553784,0,2023,10,17,1
37.0,Male,Canada,Nova Scotia,Standard,22.854736059479553,Mobile,2.0,0,3.1719827745379456,0,2024,11,21,3
25.0,Male,USA,Missouri,Premium,10.31,Laptop,2.0,0,2.425687290128029,0,2023,4,7,4
42.0,Female,Canada,Manitoba,Standard,27.87,Tablet,6.0,0,3.3628029936748436,0,2024,2,25,6
51.0,Other,USA,Wisconsin,Premium,21.811017452655033,Desktop,5.0,0,3.1272436408541084,0,2022,12,3,5
45.0,Female,Canada,British Columbia,Standard,13.56,Laptop,6.0,0,2.67827804276854,0,2023,4,4,1
34.0,Male,USA,Florida,Basic,6.56,Desktop,3.0,1,2.0228711901914416,0,2022,12,27,1
31.0,Male,USA,Georgia,Standard,22.854736059479553,Gaming Console,0.0,0,3.1719827745379456,1,2025,1,26,6
25.0,Female,USA,Ohio,Premium+,7.92,Laptop,2.0,1,2.188295946591918,0,2022,10,30,6
48.0,Male,USA,New Jersey,Premium,10.36,Mobile,1.0,0,2.4300984132930052,0,2024,2,14,2
44.0,Male,USA,Pennsylvania,Standard,47.62,Gaming Console,5.0,0,3.884034968887977,0,2022,9,9,4
10.0,Male,Canada,Nova Scotia,Premium,5.04,Laptop,6.0,0,1.7984040119467235,0,2024,7,18,3
10.0,Other,USA,California,Premium,21.811017452655033,Gaming Console,2.0,0,3.1272436408541084,0,2024,11,26,1
23.0,Female,USA,Virginia,Premium+,6.3,Gaming Console,1.0,1,1.9878743481543455,0,2023,3,24,4
41.0,Female,USA,Maryland,Basic,12.22,Mobile,0.0,0,2.5817308344235403,1,2025,5,16,4
29.0,Male,USA,Washington,Standard,12.6,Mobile,4.0,0,2.6100697927420065,0,2025,3,19,2
58.0,Female,Canada,Nova Scotia,Premium,5.61,Gaming Console,3.0,0,1.888583653863595,0,2024,11,29,4
14.0,Male,Canada,Alberta,Premium,25.91,Gaming Console,0.0,0,3.2924979647388146,1,2022,11,4,4
30.0,Male,USA,Arizona,Premium,19.1,Mobile,2.0,0,3.0007198150650303,0,2025,7,7,0
39.0,Male,USA,North Carolina,Premium,21.811017452655033,Mobile,1.0,0,3.1272436408541084,0,2024,2,20,1
24.0,Female,USA,California,Standard,5.5,Smart TV,0.0,0,1.8718021769015913,1,2024,8,24,5
34.0,Female,USA,Washington,Premium,18.17,Smart TV,4.0,1,2.9533465570575532,0,2024,6,28,4
44.0,Other,USA,Michigan,Standard,9.33,Tablet,3.0,0,2.3350522831315472,0,2024,7,18,3
26.0,Other,USA,Georgia,Standard,27.99,Desktop,1.0,0,3.3669509429335642,0,2024,5,21,1
43.0,Female,USA,Washington,Standard,12.76,Laptop,2.0,0,2.6217658325051976,0,2024,10,25,4
43.0,Male,Canada,Prince Edward Island,Premium,23.64,Gaming Console,1.0,0,3.204371138665319,0,2024,5,27,0
39.0,Other,USA,New York,Premium+,14.23,Smart TV,1.0,0,2.7232671669070703,0,2025,3,23,6
35.0,Male,Canada,Manitoba,Standard,29.84,Smart TV,2.0,0,3.4288125486951286,0,2023,8,2,2
34.0,Female,USA,Pennsylvania,Standard,22.94,Gaming Console,1.0,0,3.1755507001298273,0,2025,5,30,4
40.0,Female,USA,Missouri,Premium+,7.86,Desktop,3.0,0,2.1815467646169897,0,2024,10,8,1
47.0,Female,USA,Washington,Basic,8.43,Mobile,4.0,0,2.2438960966453663,0,2023,4,14,4
33.0,Female,USA,New Jersey,Premium,4.04,Smart TV,3.0,0,1.6174060820832772,0,2023,6,8,3
47.0,Male,Canada,New Brunswick,Standard,20.49,Desktop,0.0,0,3.067587710654419,1,2024,1,31,2
39.0,Female,USA,New York,Premium,20.53,Gaming Console,3.0,0,3.0694473113762717,0,2023,11,18,5
45.0,Female,USA,Washington,Standard,6.6,Desktop,4.0,0,2.028148247292285,0,2024,4,26,4
27.0,Other,USA,Pennsylvania,Premium,21.811017452655033,Gaming Console,3.0,0,3.1272436408541084,0,2024,3,7,3
28.0,Male,Canada,Ontario,Basic,34.43,Tablet,4.0,0,3.5675589188773804,0,2023,1,19,3
32.0,Female,Canada,Prince Edward Island,Premium,24.79,Tablet,1.0,1,3.2499868198932536,0,2024,8,5,0
37.0,Male,USA,Virginia,Basic,12.06,Desktop,1.0,0,2.569554123848285,0,2023,8,13,6
48.0,Female,Canada,Manitoba,Standard,8.23,Gaming Console,2.0,0,2.222459048514761,0,2024,8,26,0
33.0,Male,USA,Pennsylvania,Standard,11.58,Tablet,1.0,0,2.5321082512722946,0,2023,10,6,4
46.0,Other,Canada,Ontario,Premium+,10.66,Mobile,3.0,0,2.4561641809223462,0,2024,9,5,3
60.0,Female,Canada,Quebec,Standard,18.57,Desktop,2.0,0,2.9739977814079848,0,2025,6,28,5
26.0,Male,USA,Michigan,Standard,14.86,Desktop,4.0,0,2.7638002162067017,0,2024,3,18,0
19.0,Female,USA,Texas,Standard,10.8,Desktop,5.0,0,2.468099531471619,0,2023,6,12,0
31.0,Other,USA,Illinois,Premium,14.1,Smart TV,0.0,0,2.714694743820879,1,2025,2,25,1
24.0,Male,Canada,Prince Edward Island,Basic,12.6,Laptop,4.0,0,2.6100697927420065,0,2023,8,29,1
42.0,Male,USA,Washington,Basic,28.42,Desktop,2.0,0,3.3816747151732915,0,2024,8,3,5
15.0,Other,USA,Pennsylvania,Premium,11.45,Laptop,3.0,0,2.5217206229107165,0,2024,10,10,3
23.0,Male,USA,Maryland,Premium+,3.52,Desktop,4.0,0,1.5085119938441398,0,2023,1,6,4
42.0,Female,Canada,Ontario,Premium,4.89,Smart TV,3.0,1,1.7732559976634952,0,2023,10,21,5
37.0,Other,Canada,British Columbia,Premium,43.57,Mobile,3.0,1,3.7970609869584644,0,2025,6,28,5
50.0,Female,USA,Texas,Standard,25.51,Desktop,5.0,0,3.277522020300934,0,2022,10,9,6
15.0,Male,USA,Massachusetts,Premium+,22.11,Laptop,0.0,0,3.1402654242862895,1,2023,5,21,6
23.0,Male,Canada,Prince Edward Island,Premium,5.41,Desktop,0.0,0,1.8578592709325787,1,2023,4,23,6
36.0,Male,USA,Indiana,Standard,22.854736059479553,Desktop,1.0,0,3.1719827745379456,0,2023,12,19,1
42.0,Male,USA,Tennessee,Standard,3.0,Gaming Console,1.0,0,1.3862943611198906,0,2025,7,27,6
41.0,Female,USA,Florida,Premium,21.811017452655033,Mobile,1.0,0,3.1272436408541084,0,2024,8,24,5
44.0,Other,USA,Pennsylvania,Standard,11.43,Gaming Console,3.0,0,2.5201129055226197,0,2024,1,18,3
33.0,Male,Canada,Nova Scotia,Standard,21.72,Tablet,1.0,0,3.1232455938529506,0,2025,3,23,6
31.0,Male,USA,Texas,Standard,2.65,Smart TV,3.0,0,1.2947271675944,0,2024,10,31,3
24.0,Female,Canada,Saskatchewan,Standard,25.11,Smart TV,1.0,0,3.2623183827110376,0,2025,7,28,0
18.0,Female,USA,Arizona,Premium,23.0,Desktop,3.0,0,3.1780538303479458,0,2023,11,10,4
28.0,Female,USA,Maryland,Premium,21.811017452655033,Tablet,2.0,0,3.1272436408541084,0,2023,5,1,0
30.0,Female,USA,Tennessee,Premium,24.96,Mobile,3.0,0,3.2565568918358894,0,2024,10,15,1
29.0,Female,Canada,Ontario,Basic,11.25,Smart TV,0.0,1,2.505525936990736,1,2024,10,8,1
58.0,Male,Canada,Manitoba,Standard,6.0,Tablet,4.0,0,1.9459101490553132,0,2023,10,29,6
24.0,Other,Canada,New Brunswick,Premium,16.5,Mobile,1.0,0,2.8622008809294686,0,2023,10,6,4
21.0,Female,USA,Pennsylvania,Standard,13.79,Tablet,3.0,1,2.6939512767227085,0,2023,8,21,0
46.0,Male,USA,Massachusetts,Basic,11.39,Smart TV,3.0,0,2.516889695641051,0,2024,4,15,0
26.0,Other,USA,Georgia,Standard,10.06,Gaming Console,4.0,0,2.403334996094189,0,2022,8,30,1
24.0,Female,Canada,Newfoundland and Labrador,Premium,9.27,Gaming Console,2.0,0,2.329227023940467,0,2025,7,5,5
28.0,Other,USA,Pennsylvania,Premium,14.71,Desktop,5.0,1,2.75429745226753,0,2023,10,8,6
32.0,Female,USA,Pennsylvania,Premium,21.18,Gaming Console,5.0,0,3.099190981922221,0,2025,4,3,3
45.0,Female,Canada,Ontario,Premium,24.99,Laptop,0.0,0,3.2577118486533987,1,2025,7,20,6
49.0,Female,Canada,New Brunswick,Premium,4.65,Smart TV,2.0,0,1.7316555451583497,0,2024,12,5,3
58.0,Female,USA,New Jersey,Standard,15.53,Laptop,0.0,0,2.805176911832933,1,2023,7,5,2
50.0,Female,USA,Wisconsin,Standard,27.43,Desktop,2.0,0,3.3474449256629084,0,2024,7,7,6
26.0,Male,USA,Texas,Premium+,5.31,Desktop,2.0,0,1.8421356765531218,0,2025,5,21,2
22.0,Male,USA,Michigan,Standard,15.28,Smart TV,0.0,0,2.7899373605743945,1,2023,7,22,5
42.0,Male,USA,Maryland,Premium+,47.24,Desktop,4.0,0,3.87618855241893,0,2023,8,7,0
22.0,Male,USA,Washington,Premium,21.811017452655033,Desktop,5.0,0,3.1272436408541084,0,2023,11,24,4
38.0,Female,USA,Michigan,Standard,6.85,Tablet,4.0,0,2.060513531794317,0,2024,5,3,4
56.0,Other,USA,Maryland,Basic,1.26,Tablet,1.0,0,0.8153648132841945,0,2025,6,26,3
53.0,Male,Canada,Manitoba,Premium,13.67,Smart TV,2.0,0,2.6858045921548905,0,2023,9,9,5
30.0,Female,USA,North Carolina,Premium,39.26,Smart TV,4.0,0,3.695358420211645,0,2025,1,26,6
57.0,Other,USA,New Jersey,Standard,8.12,Tablet,2.0,1,2.21046980408624,0,2022,11,26,5
24.0,Male,USA,New Jersey,Standard,21.04,Desktop,3.0,1,3.092858984284714,0,2024,3,27,2
30.0,Male,Canada,New Brunswick,Premium,21.89,Gaming Console,4.0,0,3.1307001339644756,0,2025,3,30,6
30.0,Female,USA,North Carolina,Basic,37.27,Gaming Console,0.0,0,3.644666299437611,1,2025,2,24,0
30.0,Female,USA,Michigan,Premium,18.87,Laptop,3.0,0,2.9892110565637253,0,2024,8,3,5
51.0,Male,USA,New York,Basic,9.08,Gaming Console,0.0,1,2.3105532626432224,1,2023,10,22,6
33.0,Male,Canada,New Brunswick,Premium,6.65,Desktop,5.0,0,2.0347056478384444,0,2022,8,6,5
30.0,Male,USA,Wisconsin,Premium,17.4,Smart TV,2.0,0,2.91235066461494,0,2023,11,25,5
32.0,Female,USA,Virginia,Premium,11.95,Mobile,4.0,1,2.5610957881455465,0,2024,1,26,4
49.0,Other,USA,Texas,Premium,32.1,Laptop,2.0,0,3.4995332823830174,0,2025,6,23,0
55.0,Male,USA,California,Premium,11.66,Desktop,4.0,0,2.5384474167160302,0,2022,8,10,2
19.0,Female,Canada,British Columbia,Standard,22.854736059479553,Gaming Console,3.0,0,3.1719827745379456,0,2024,8,11,6
40.0,Female,USA,Michigan,Premium,16.96,Gaming Console,2.0,0,2.8881470628740535,0,2023,10,28,5
20.0,Male,USA,Maryland,Basic,5.61,Desktop,0.0,0,1.888583653863595,1,2022,10,8,5
51.0,Female,USA,Massachusetts,Premium+,5.58,Smart TV,5.0,1,1.884034745337226,0,2025,2,6,3
41.0,Other,Canada,New Brunswick,Basic,16.38,Tablet,3.0,0,2.8553201198372458,0,2023,11,28,1
41.0,Female,USA,Michigan,Basic,5.0,Desktop,1.0,0,1.791759469228055,0,2023,10,27,4
30.0,Female,Canada,Alberta,Standard,4.48,Tablet,3.0,0,1.7011051009599243,0,2023,11,8,2
30.0,Female,Canada,New Brunswick,Standard,20.45,Smart TV,5.0,0,3.065724645374026,0,2025,1,5,6
27.0,Female,USA,Arizona,Premium,24.76,Desktop,3.0,0,3.248822901236153,0,2024,9,9,0
35.0,Female,USA,New Jersey,Premium,23.97,Mobile,0.0,0,3.217675104291682,1,2023,6,10,5
42.0,Female,USA,Arizona,Premium,11.4,Tablet,2.0,1,2.517696472610991,0,2024,2,14,2
13.0,Male,Canada,Newfoundland and Labrador,Standard,21.09,Tablet,2.0,0,3.095125017432026,0,2024,11,2,5
29.0,Female,USA,Texas,Premium,7.92,Tablet,4.0,0,2.188295946591918,0,2023,9,28,3
31.0,Male,USA,Ohio,Standard,12.08,Desktop,1.0,0,2.5710843460290524,0,2023,3,28,1
17.0,Male,USA,Wisconsin,Premium+,26.34,Desktop,4.0,0,3.3083508312958037,0,2025,6,2,0
42.0,Female,USA,Washington,Premium+,19.675352862849536,Gaming Console,6.0,0,3.0289423078910556,0,2023,3,2,3
13.0,Female,USA,California,Premium,13.63,Desktop,3.0,1,2.683074215032033,0,2023,12,6,2
36.0,Female,USA,Maryland,Premium,11.66,Desktop,0.0,0,2.5384474167160302,1,2023,2,4,5
49.0,Male,USA,California,Standard,26.95,Smart TV,2.0,0,3.3304171996011083,0,2023,11,18,5
26.0,Female,Canada,Alberta,Standard,22.854736059479553,Laptop,2.0,1,3.1719827745379456,0,2023,6,3,5
24.0,Male,Canada,Quebec,Standard,33.05,Smart TV,2.0,1,3.527830032595521,0,2023,9,5,1
29.0,Other,USA,Washington,Basic,27.57,Tablet,2.0,0,3.3523572162426816,0,2025,3,15,5
42.0,Female,USA,California,Premium+,7.24,Gaming Console,0.0,0,2.1090003439213802,1,2024,8,28,2
20.0,Other,USA,North Carolina,Basic,9.89,Desktop,2.0,0,2.387844936944869,0,2024,2,4,6
22.0,Female,USA,Tennessee,Standard,18.83,Laptop,1.0,0,2.9871959425317045,0,2024,9,20,4
19.0,Other,USA,Illinois,Standard,7.37,Laptop,0.0,1,2.124653884501384,1,2025,6,9,0
36.0,Female,Canada,Manitoba,Basic,9.85,Smart TV,4.0,1,2.3841650799864684,0,2024,11,22,4
44.0,Female,USA,Arizona,Standard,50.3,Gaming Console,1.0,0,3.937690752176724,0,2025,1,5,6
35.0,Female,USA,North Carolina,Premium+,28.72,Desktop,2.0,1,3.391820219849558,0,2025,2,8,5
36.0,Male,USA,Missouri,Premium,19.95,Desktop,1.0,0,3.0421386463681466,0,2024,7,11,3
35.0,Male,USA,Indiana,Premium,8.9,Laptop,5.0,0,2.2925347571405443,0,2024,5,24,4
20.0,Other,Canada,Nova Scotia,Standard,8.15,Gaming Console,2.0,0,2.21375387928743,0,2024,11,26,1
27.0,Female,USA,Arizona,Standard,23.2,Tablet,1.0,0,3.186352633162641,0,2025,4,7,0
37.0,Female,USA,Massachusetts,Standard,20.54,Laptop,0.0,0,3.0699116717282426,1,2023,4,17,0
30.0,Male,USA,Ohio,Standard,3.05,Gaming Console,0.0,0,1.3987168811184478,1,2023,11,25,5
13.0,Male,Canada,Nova Scotia,Standard,27.67,Tablet,2.0,0,3.3558512798952784,0,2025,2,18,1
58.0,Male,USA,Maryland,Standard,5.53,Smart TV,0.0,0,1.8764069432883397,1,2025,7,29,1
24.0,Female,USA,Georgia,Standard,7.1,Mobile,0.0,0,2.0918640616783932,1,2024,10,29,1
35.0,Female,USA,New York,Premium,20.05,Smart TV,4.0,0,3.0469005601283903,0,2023,8,29,1
41.0,Male,USA,Missouri,Premium,21.28,Laptop,1.0,0,3.1036894150590832,0,2024,12,1,6
17.0,Male,USA,Washington,Premium,4.19,Laptop,7.0,0,1.6467336971777973,0,2023,5,28,6
36.0,Male,Canada,British Columbia,Basic,19.7,Gaming Console,0.0,0,3.0301337002713233,1,2023,12,9,5
28.0,Male,USA,Virginia,Premium+,10.93,Tablet,2.0,1,2.4790562361098245,0,2023,4,29,5
27.0,Male,USA,Missouri,Basic,4.94,Laptop,0.0,0,1.7817091333745536,1,2025,2,5,2
44.0,Male,Canada,Manitoba,Premium,3.31,Laptop,2.0,0,1.4609379041156565,0,2023,8,4,4
39.0,Female,USA,New Jersey,Basic,12.52,Laptop,3.0,0,2.604170070614818,0,2024,7,14,6
26.0,Male,USA,Arizona,Premium,13.52,Smart TV,0.0,1,2.67552700939665,1,2023,10,20,4
27.0,Other,Canada,Prince Edward Island,Standard,2.26,Tablet,3.0,0,1.1817271953786161,0,2023,12,24,6
49.0,Female,Canada,New Brunswick,Premium+,6.27,Smart TV,1.0,0,1.9837562915454279,0,2024,3,10,6
19.0,Female,USA,Tennessee,Standard,13.02,Desktop,2.0,0,2.640484881606444,0,2024,11,10,6
33.0,Female,USA,Florida,Premium,14.18,Smart TV,3.0,0,2.719978771967484,0,2024,10,6,6
16.0,Female,USA,Arizona,Premium+,9.06,Tablet,4.0,0,2.3085671646715933,0,2023,3,3,4
16.0,Male,USA,Virginia,Standard,22.854736059479553,Gaming Console,1.0,0,3.1719827745379456,0,2023,5,19,4
41.0,Other,USA,Washington,Premium,13.94,Laptop,4.0,0,2.7040421797046714,0,2022,9,12,0
16.0,Male,Canada,Alberta,Basic,9.32,Mobile,0.0,0,2.334083760053417,1,2025,6,14,5
33.0,Male,USA,Texas,Premium,30.15,Smart TV,2.0,0,3.4388142452334622,0,2024,9,5,3
47.0,Other,Canada,Ontario,Standard,14.21,Smart TV,1.0,0,2.7219531062712017,0,2023,5,6,5
42.0,Male,USA,Wisconsin,Premium,5.06,Smart TV,4.0,0,1.801709800081223,0,2023,9,7,3
50.0,Female,USA,Maryland,Premium,20.58,Smart TV,4.0,1,3.0717669598299886,0,2023,1,22,6
35.0,Male,USA,Texas,Premium,3.2,Smart TV,1.0,1,1.4350845252893227,0,2022,11,20,6
28.0,Other,Canada,Newfoundland and Labrador,Premium,8.98,Gaming Console,1.0,0,2.300583090323373,0,2024,5,1,2
20.0,Female,USA,Washington,Standard,33.98,Desktop,3.0,0,3.554776469590456,0,2022,11,13,6
53.0,Other,USA,Maryland,Standard,12.09,Laptop,3.0,1,2.5718485799218085,0,2024,8,9,4
12.0,Other,Canada,Quebec,Basic,25.09,Desktop,7.0,0,3.261552099148637,0,2024,10,1,1
14.0,Female,USA,Massachusetts,Premium+,17.89,Desktop,0.0,0,2.9386326815134183,1,2025,1,13,0
49.0,Female,Canada,Ontario,Standard,13.15,Desktop,4.0,0,2.649714624089247,0,2025,3,27,3
18.0,Other,USA,Washington,Standard,11.88,Desktop,0.0,0,2.5556757206762075,1,2025,2,8,5
31.0,Other,USA,New Jersey,Standard,37.23,Mobile,1.0,0,3.6436205477083212,0,2025,4,25,4
37.0,Female,USA,Wisconsin,Standard,10.82,Laptop,2.0,0,2.469793011977952,0,2024,1,14,6
43.0,Other,USA,Washington,Premium,8.35,Tablet,4.0,0,2.2353763433005955,0,2023,7,14,4
32.0,Other,USA,Ohio,Premium,6.84,Mobile,2.0,0,2.0592388343623163,0,2025,5,17,5
46.0,Male,USA,Virginia,Standard,8.82,Desktop,4.0,0,2.2844211223663744,0,2024,3,8,4
43.0,Other,USA,Pennsylvania,Premium,4.99,Smart TV,1.0,0,1.7900914121273581,0,2024,3,24,6
20.0,Other,USA,New Jersey,Standard,7.33,Smart TV,5.0,0,2.1198634561787513,0,2022,10,7,4
38.0,Other,USA,Massachusetts,Standard,3.08,Desktop,3.0,0,1.4060969884160703,0,2023,3,17,4
41.0,Other,USA,Tennessee,Premium,8.56,Mobile,2.0,0,2.25758772706331,0,2024,5,24,4
35.0,Female,USA,Massachusetts,Premium,24.08,Smart TV,5.0,0,3.22207071576472,0,2024,7,23,1
20.0,Male,Canada,Prince Edward Island,Premium+,10.58,Tablet,6.0,1,2.449279472144849,0,2023,7,16,6
24.0,Female,USA,Ohio,Standard,6.29,Tablet,0.0,0,1.986503546020567,1,2022,11,29,1
37.0,Male,USA,Georgia,Premium,4.79,Laptop,2.0,0,1.7561322915849038,0,2024,3,16,5
34.0,Female,USA,Ohio,Standard,10.8,Mobile,0.0,0,2.468099531471619,1,2023,8,17,3
37.0,Male,USA,Maryland,Premium,21.811017452655033,Desktop,3.0,0,3.1272436408541084,0,2024,9,22,6
56.0,Female,Canada,Alberta,Standard,20.85,Laptop,5.0,0,3.084200921541599,0,2024,10,30,2
41.0,Male,USA,North Carolina,Basic,10.33,Gaming Console,5.0,0,2.427454075039915,0,2023,9,14,3
13.0,Male,USA,Georgia,Premium,32.49,Smart TV,1.0,0,3.5112468868061133,0,2024,4,11,3
36.0,Male,Canada,Ontario,Premium,14.9,Laptop,4.0,0,2.766319109226186,0,2022,12,15,3
24.0,Other,USA,Massachusetts,Premium,9.29,Tablet,2.0,0,2.331172549845958,0,2024,2,3,5
27.0,Male,USA,Wisconsin,Premium,21.811017452655033,Gaming Console,3.0,0,3.1272436408541084,0,2025,1,31,4
23.0,Female,Canada,Saskatchewan,Standard,22.854736059479553,Laptop,1.0,0,3.1719827745379456,0,2024,11,16,5
35.0,Female,USA,Wisconsin,Premium,39.33,Gaming Console,2.0,1,3.697095608885277,0,2025,7,14,0
38.0,Male,USA,Tennessee,Basic,27.4,Mobile,2.0,1,3.3463891451671604,0,2022,10,9,6
34.0,Female,USA,New York,Premium,21.28,Smart TV,0.0,0,3.1036894150590832,1,2025,2,2,6
29.0,Other,Canada,New Brunswick,Basic,29.09,Desktop,4.0,0,3.4041928906419536,0,2025,1,10,4
54.0,Female,Canada,Alberta,Standard,21.63,Smart TV,2.0,0,3.119276459645446,0,2022,10,31,0
53.0,Male,USA,Missouri,Premium+,23.34,Tablet,0.0,0,3.1921210875593813,1,2022,10,18,1
21.0,Other,USA,Florida,Premium,8.13,Mobile,2.0,0,2.211565694606877,0,2024,4,13,5
27.0,Male,USA,Washington,Premium,11.99,Laptop,3.0,0,2.5641798306825083,0,2023,3,7,1
18.0,Female,Canada,Nova Scotia,Premium,4.74,Mobile,2.0,0,1.747459210331475,0,2024,3,13,2
40.0,Male,USA,Pennsylvania,Standard,22.854736059479553,Desktop,4.0,0,3.1719827745379456,0,2023,11,17,4
52.0,Male,USA,Florida,Standard,13.81,Tablet,2.0,0,2.6953026282797072,0,2023,8,24,3
22.0,Female,USA,Texas,Standard,12.77,Mobile,1.0,0,2.6224923127405635,0,2024,8,18,6
36.0,Other,USA,North Carolina,Basic,26.24,Laptop,6.0,0,3.3046864812813115,0,2025,4,23,2
37.0,Other,Canada,Alberta,Premium+,14.83,Laptop,3.0,0,2.761906873892921,0,2025,5,20,1
48.0,Female,USA,New Jersey,Premium+,28.77,Mobile,5.0,1,3.393501175027685,0,2024,4,18,3
21.0,Female,USA,Missouri,Premium,8.89,Smart TV,1.0,0,2.2915241456346207,0,2024,5,5,6
17.0,Male,Canada,British Columbia,Standard,26.87,Tablet,2.0,0,3.327550841493857,0,2024,6,5,2
56.0,Male,USA,Michigan,Premium,21.811017452655033,Smart TV,1.0,0,3.1272436408541084,0,2023,5,10,2
39.0,Male,USA,Massachusetts,Standard,8.9,Mobile,5.0,0,2.2925347571405443,0,2023,12,22,4
38.0,Female,USA,Pennsylvania,Premium,21.82,Tablet,0.0,1,3.1276373444339294,1,2024,11,12,1
12.0,Male,USA,Massachusetts,Standard,8.54,Laptop,0.0,1,2.255493485460195,1,2025,3,19,2
35.0,Male,USA,Massachusetts,Premium,4.95,Laptop,0.0,0,1.7833912195575383,1,2024,9,3,1
24.0,Female,Canada,New Brunswick,Basic,16.41,Gaming Console,4.0,0,2.8570447537800976,0,2022,9,21,2
40.0,Male,Canada,Quebec,Premium+,23.5,Smart TV,1.0,0,3.1986731175506815,0,2022,9,13,1
20.0,Male,USA,Illinois,Standard,16.74,Mobile,6.0,0,2.8758219768814333,0,2025,4,20,6
26.0,Female,Canada,Prince Edward Island,Premium+,10.29,Gaming Console,3.0,0,2.4239173781615704,0,2023,7,11,1
23.0,Female,Canada,New Brunswick,Premium,13.88,Desktop,1.0,0,2.700018029404946,0,2024,4,19,4
32.0,Male,Canada,New Brunswick,Standard,11.39,Desktop,1.0,0,2.516889695641051,0,2024,5,10,4
39.0,Female,USA,New Jersey,Premium,2.22,Gaming Console,2.0,0,1.169381359556317,0,2023,12,6,2
60.0,Other,Canada,British Columbia,Premium+,10.12,Laptop,0.0,0,2.4087452888224363,1,2022,11,14,0
44.0,Other,Canada,Saskatchewan,Standard,9.75,Smart TV,5.0,0,2.3749057545736716,0,2022,8,13,5
55.0,Female,USA,Michigan,Basic,20.136172344689378,Laptop,2.0,0,3.0509859018293035,0,2024,8,6,1
30.0,Female,USA,Texas,Premium+,6.15,Mobile,6.0,0,1.9671123567059163,0,2023,7,8,5
15.0,Male,USA,Georgia,Basic,13.47,Desktop,2.0,0,2.6720775406433925,0,2024,12,7,5
